#    E(eV)        YZX            YZY            YZZ            ZXX            ZXY            ZXZ            XYX            XYY            XYZ
   0.88000         -0.06253791         -0.00000000         -0.00000000         -0.00000002         -0.06253767          0.00000000         -0.00000000          0.00000000          2.61245108
   0.89000         -0.06399155         -0.00000000         -0.00000000          0.00000000         -0.06399131         -0.00000000          0.00000000          0.00000000          2.67243433
   0.90000         -0.06546283         -0.00000000          0.00000000          0.00000002         -0.06546259         -0.00000000         -0.00000000          0.00000000          2.73309422
   0.91000         -0.06694770         -0.00000000          0.00000000         -0.00000001         -0.06694794          0.00000000         -0.00000000         -0.00000000          2.79445338
   0.92000         -0.06846023         -0.00000000          0.00000000         -0.00000000         -0.06845999          0.00000000         -0.00000000          0.00000000          2.85651326
   0.93000         -0.06998396         -0.00000000         -0.00000000          0.00000003         -0.06998420         -0.00000000         -0.00000000         -0.00000000          2.91924548
   0.94000         -0.07151580         -0.00000000         -0.00000000          0.00000001         -0.07151532         -0.00000000          0.00000000         -0.00000000          2.98268390
   0.95000         -0.07308078         -0.00000000         -0.00000000         -0.00000000         -0.07308030         -0.00000000         -0.00000000          0.00000000          3.04681778
   0.96000         -0.07465076         -0.00000000         -0.00000000         -0.00000001         -0.07465053         -0.00000000         -0.00000000         -0.00000000          3.11163402
   0.97000         -0.07625461         -0.00000000         -0.00000000          0.00000001         -0.07625461         -0.00000000          0.00000000          0.00000000          3.17712808
   0.98000         -0.07786298         -0.00000000         -0.00000000          0.00000000         -0.07786322         -0.00000000         -0.00000000         -0.00000000          3.24333811
   0.99000         -0.07950187         -0.00000000         -0.00000000         -0.00000000         -0.07950139          0.00000000         -0.00000000          0.00000000          3.31023908
   1.00000         -0.08115077          0.00000000          0.00000000         -0.00000001         -0.08115101         -0.00000000         -0.00000000          0.00000000          3.37783170
   1.01000         -0.08281851         -0.00000000         -0.00000000         -0.00000000         -0.08281922         -0.00000000         -0.00000000          0.00000000          3.44612527
   1.02000         -0.08449578         -0.00000000          0.00000000         -0.00000000         -0.08449578          0.00000000         -0.00000000         -0.00000000          3.51510882
   1.03000         -0.08619857         -0.00000000          0.00000000         -0.00000003         -0.08619833          0.00000000         -0.00000000         -0.00000000          3.58478618
   1.04000         -0.08791876         -0.00000000         -0.00000000         -0.00000001         -0.08791900         -0.00000000         -0.00000000          0.00000000          3.65516186
   1.05000         -0.08965755         -0.00000000         -0.00000000          0.00000001         -0.08965826          0.00000000         -0.00000000          0.00000000          3.72622275
   1.06000         -0.09141135         -0.00000000          0.00000000          0.00000000         -0.09141088          0.00000000         -0.00000000         -0.00000000          3.79800177
   1.07000         -0.09319091         -0.00000000          0.00000000          0.00000003         -0.09319091          0.00000000          0.00000000         -0.00000000          3.87046051
   1.08000         -0.09498572         -0.00000000         -0.00000000         -0.00000000         -0.09498620          0.00000000         -0.00000000         -0.00000000          3.94363570
   1.09000         -0.09679651         -0.00000000          0.00000000          0.00000002         -0.09679627         -0.00000000          0.00000000         -0.00000000          4.01748180
   1.10000         -0.09862304         -0.00000000          0.00000000         -0.00000004         -0.09862280          0.00000000          0.00000000         -0.00000000          4.09205151
   1.11000         -0.10047555         -0.00000000          0.00000000          0.00000001         -0.10047555         -0.00000000          0.00000000         -0.00000000          4.16732025
