#    E(eV)        YZX            YZY            YZZ            ZXX            ZXY            ZXZ            XYX            XYY            XYZ
   0.82000         -0.05781960         -0.00000000          0.00000000         -0.00000004         -0.05781984          0.00000000          0.00000000          0.00000000          3.45346737
   0.83000         -0.05925989         -0.00000000         -0.00000000          0.00000001         -0.05925989          0.00000000         -0.00000000         -0.00000000          3.53852344
   0.84000         -0.06071258         -0.00000000          0.00000000         -0.00000002         -0.06071210         -0.00000000         -0.00000000         -0.00000000          3.62465763
   0.85000         -0.06219363         -0.00000000          0.00000000         -0.00000000         -0.06219316         -0.00000000         -0.00000000          0.00000000          3.71181941
   0.86000         -0.06369352         -0.00000000          0.00000000         -0.00000001         -0.06369352         -0.00000000         -0.00000000          0.00000000          3.80001974
   0.87000         -0.06521535         -0.00000000         -0.00000000         -0.00000002         -0.06521606          0.00000000          0.00000000         -0.00000000          3.88930130
   0.88000         -0.06675148         -0.00000000          0.00000000         -0.00000001         -0.06675053         -0.00000000          0.00000000         -0.00000000          3.97959995
   0.89000         -0.06829715         -0.00000000         -0.00000000         -0.00000003         -0.06829762          0.00000000         -0.00000000          0.00000000          4.07096148
   0.90000         -0.06986833         -0.00000000         -0.00000000          0.00000000         -0.06986880         -0.00000000          0.00000000          0.00000000          4.16337919
   0.91000         -0.07146120         -0.00000000         -0.00000000         -0.00000001         -0.07146120          0.00000000         -0.00000000          0.00000000          4.25685740
   0.92000         -0.07306933         -0.00000000         -0.00000000          0.00000001         -0.07306886         -0.00000000          0.00000000          0.00000000          4.35138035
   0.93000         -0.07469702         -0.00000000          0.00000000         -0.00000002         -0.07469749          0.00000000          0.00000000         -0.00000000          4.44694901
   0.94000         -0.07634306         -0.00000000          0.00000000          0.00000001         -0.07634354          0.00000000         -0.00000000         -0.00000000          4.54357290
   0.95000         -0.07801867         -0.00000000         -0.00000000          0.00000006         -0.07801819         -0.00000000          0.00000000         -0.00000000          4.64123297
   0.96000         -0.07970285         -0.00000000         -0.00000000         -0.00000001         -0.07970333          0.00000000          0.00000000          0.00000000          4.73998308
   0.97000         -0.08141041         -0.00000000         -0.00000000          0.00000002         -0.08141088         -0.00000000         -0.00000000         -0.00000000          4.83975697
   0.98000         -0.08313799         -0.00000000         -0.00000000          0.00000001         -0.08313704         -0.00000000          0.00000000         -0.00000000          4.94061565
   0.99000         -0.08487701         -0.00000000         -0.00000000         -0.00000002         -0.08487749         -0.00000000         -0.00000000          0.00000000          5.04247665
   1.00000         -0.08664083         -0.00000000         -0.00000000          0.00000006         -0.08664083         -0.00000000         -0.00000000         -0.00000000          5.14545536
   1.01000         -0.08842230         -0.00000000          0.00000000          0.00000002         -0.08842325         -0.00000000         -0.00000000         -0.00000000          5.24949837
   1.02000         -0.09022093         -0.00000000          0.00000000         -0.00000002         -0.09022141          0.00000000         -0.00000000          0.00000000          5.35455894
   1.03000         -0.09205055         -0.00000000         -0.00000000          0.00000000         -0.09205008          0.00000000         -0.00000000         -0.00000000          5.46069670
